timestamp,label,step_order,score_all_backend_requested,score_all_backend_active,score_all_cuda_build,samples,match_ms_avg,score_all_ms_avg,score_all_ratio_pct,score_all_throughput_mchecks_s_avg,score_avg,match_ms_sum,score_all_ms_sum,score_all_calls_total,score_all_candidates_total,score_all_evaluated_candidates_total,score_all_scan_points_total,score_all_cell_checks_total,score_all_evaluated_cell_checks_total,last_match_ms,last_score_all_ms,last_score_all_ratio_pct,last_score_all_throughput_mchecks_s,last_score,last_score_all_calls,last_score_all_candidates,last_score_all_evaluated_candidates,last_score_all_cell_checks,last_score_all_evaluated_cell_checks,source
2026-05-17T17:43:25,gpu_block_per_candidate,2,gpu_block_per_candidate,gpu_block_per_candidate,True,3835,14.498,11.245,77.564,382.099,0.83,55600.883,43126.005,211477,15333224,15333224,226950013,16478387538,16478387538,21.552,18.135,84.145,248.445,0.783,98,4168,4168,4505608,4505608,results/run_gpu_block_per_candidate.log
